Fecha,Estado,Precipitacion_mm,Radiacion_Wm2,Temp_Max,Temp_Min
2020-09-29,Nuevo_Leon,0.0,6.6036,21.07,7.99
2020-09-30,Nuevo_Leon,0.0,7.0397,25.36,8.71
2020-10-01,Nuevo_Leon,0.0,7.0181,23.91,10.01
2020-10-02,Nuevo_Leon,0.0,6.8186,22.89,8.14
2020-10-03,Nuevo_Leon,0.0,6.7706,26.76,7.77
2020-10-04,Nuevo_Leon,0.0,6.4759,25.35,9.06
2020-10-05,Nuevo_Leon,0.0,6.6286,25.7,7.29
2020-10-06,Nuevo_Leon,0.0,6.1819,25.83,8.85
2020-10-07,Nuevo_Leon,0.0,5.6808,24.58,11.43
2020-10-08,Nuevo_Leon,0.0,6.5575,26.36,10.65
2020-10-09,Nuevo_Leon,0.0,6.4037,28.05,11.57
2020-10-10,Nuevo_Leon,0.0,6.349,29.88,13.32
2020-10-11,Nuevo_Leon,0.0,6.2695,30.42,12.04
2020-10-12,Nuevo_Leon,0.0,5.9606,29.23,14.29
2020-10-13,Nuevo_Leon,0.04,5.3386,26.87,13.66
2020-10-14,Nuevo_Leon,0.01,5.861,28.71,12.84
2020-10-15,Nuevo_Leon,0.0,5.9122,30.54,14.14
2020-10-16,Nuevo_Leon,0.0,4.5118,21.98,10.7
2020-10-17,Nuevo_Leon,0.0,6.1027,28.21,10.53
2020-10-18,Nuevo_Leon,0.0,6.0499,29.4,12.69
2020-10-19,Nuevo_Leon,0.0,6.0367,28.37,12.5
2020-10-20,Nuevo_Leon,0.16,5.4598,28.94,12.81
2020-10-21,Nuevo_Leon,0.05,5.1732,26.64,12.29
2020-10-22,Nuevo_Leon,0.01,5.5426,28.19,12.25
2020-10-23,Nuevo_Leon,0.0,5.741,29.3,12.37
2020-10-24,Nuevo_Leon,0.01,4.6195,28.72,13.74
2020-10-25,Nuevo_Leon,0.0,5.7108,31.52,13.3
2020-10-26,Nuevo_Leon,0.0,5.4958,30.54,14.67
2020-10-27,Nuevo_Leon,0.34,3.935,27.22,11.99
2020-10-28,Nuevo_Leon,0.01,5.6196,25.54,8.7
2020-10-29,Nuevo_Leon,0.0,5.8274,21.3,6.72
2020-10-30,Nuevo_Leon,0.0,5.8378,20.94,4.8
2020-10-31,Nuevo_Leon,0.0,5.7703,26.28,6.45
2020-11-01,Nuevo_Leon,0.0,5.7701,21.47,8.54
2020-11-02,Nuevo_Leon,0.0,5.6155,18.99,5.54
2020-11-03,Nuevo_Leon,0.0,5.635,22.8,3.88
2020-11-04,Nuevo_Leon,0.0,5.6686,25.66,6.72
2020-11-05,Nuevo_Leon,0.0,5.6222,25.09,6.38
2020-11-06,Nuevo_Leon,0.0,5.4146,23.37,6.1
2020-11-07,Nuevo_Leon,0.0,5.3928,25.34,6.57
2020-11-08,Nuevo_Leon,0.0,5.2642,28.03,8.68
2020-11-09,Nuevo_Leon,0.0,5.207,30.49,12.14
2020-11-10,Nuevo_Leon,0.0,5.202,27.05,12.31
2020-11-11,Nuevo_Leon,0.04,4.2708,27.55,10.42
2020-11-12,Nuevo_Leon,0.0,3.9929,28.43,10.76
2020-11-13,Nuevo_Leon,0.0,4.1954,28.49,11.73
2020-11-14,Nuevo_Leon,0.0,4.6596,30.32,12.27
2020-11-15,Nuevo_Leon,0.0,4.0558,21.83,9.23
2020-11-16,Nuevo_Leon,0.06,4.9097,24.45,7.6
2020-11-17,Nuevo_Leon,0.07,3.5549,21.56,8.38
2020-11-18,Nuevo_Leon,0.0,4.1134,23.9,6.25
2020-11-19,Nuevo_Leon,0.0,4.4004,24.99,8.18
2020-11-20,Nuevo_Leon,0.0,4.9522,26.34,7.32
2020-11-21,Nuevo_Leon,0.0,3.7344,24.81,10.95
2020-11-22,Nuevo_Leon,0.0,3.7553,23.04,9.26
2020-11-23,Nuevo_Leon,0.0,4.272,24.11,9.83
2020-11-24,Nuevo_Leon,0.0,4.895,28.27,10.48
2020-11-25,Nuevo_Leon,0.0,4.6176,26.22,10.15
2020-11-26,Nuevo_Leon,0.11,3.966,29.07,12.38
2020-11-27,Nuevo_Leon,0.07,4.3097,28.0,13.53
2020-11-28,Nuevo_Leon,0.11,3.312,24.67,11.59
2020-11-29,Nuevo_Leon,0.07,3.301,18.01,5.46
2020-11-30,Nuevo_Leon,0.0,1.9121,13.15,1.86
2020-12-01,Nuevo_Leon,0.0,4.6498,19.85,2.5
2020-12-02,Nuevo_Leon,0.0,4.752,21.88,2.82
2020-12-03,Nuevo_Leon,0.0,4.4263,17.49,-0.01
2020-12-04,Nuevo_Leon,0.04,4.2977,17.56,0.64
2020-12-05,Nuevo_Leon,0.81,3.4126,17.99,2.17
2020-12-06,Nuevo_Leon,0.0,4.391,14.42,-0.71
2020-12-07,Nuevo_Leon,0.03,4.693,18.98,2.15
2020-12-08,Nuevo_Leon,0.0,3.9571,19.77,3.56
2020-12-09,Nuevo_Leon,0.0,4.5977,22.03,5.95
2020-12-10,Nuevo_Leon,0.0,3.7236,26.06,8.03
2020-12-11,Nuevo_Leon,0.0,3.131,22.65,12.28
2020-12-12,Nuevo_Leon,0.0,3.919,22.53,10.23
2020-12-13,Nuevo_Leon,0.0,4.0954,23.16,3.93
2020-12-14,Nuevo_Leon,0.0,3.9852,20.95,2.13
2020-12-15,Nuevo_Leon,0.0,4.7503,23.39,4.78
2020-12-16,Nuevo_Leon,0.0,4.6596,18.75,0.7
2020-12-17,Nuevo_Leon,0.0,4.6013,19.15,1.84
2020-12-18,Nuevo_Leon,0.0,4.3159,24.9,4.72
2020-12-19,Nuevo_Leon,0.0,4.596,20.4,8.17
2020-12-20,Nuevo_Leon,0.0,4.5293,19.99,5.15
2020-12-21,Nuevo_Leon,0.0,4.1755,21.77,7.1
2020-12-22,Nuevo_Leon,0.0,3.877,24.06,8.22
2020-12-23,Nuevo_Leon,0.0,4.6435,26.1,8.05
2020-12-24,Nuevo_Leon,0.0,4.5038,11.86,-0.52
2020-12-25,Nuevo_Leon,0.0,4.2192,16.71,1.06
2020-12-26,Nuevo_Leon,0.0,4.693,20.36,3.37
2020-12-27,Nuevo_Leon,0.0,4.741,23.57,3.79
2020-12-28,Nuevo_Leon,0.0,4.7923,26.02,5.48
2020-12-29,Nuevo_Leon,0.0,4.5283,26.63,6.1
2020-12-30,Nuevo_Leon,0.64,4.5953,24.4,7.77
2020-12-31,Nuevo_Leon,3.64,4.3644,9.36,1.04
2021-01-01,Nuevo_Leon,0.0,4.1323,18.66,-0.07
2021-01-02,Nuevo_Leon,0.0,4.86,15.48,-1.98
2021-01-03,Nuevo_Leon,0.0,4.5449,18.47,0.55
2021-01-04,Nuevo_Leon,0.0,4.9001,21.64,2.47
2021-01-05,Nuevo_Leon,0.0,4.7899,23.58,4.33
2021-01-06,Nuevo_Leon,0.0,3.4658,20.22,5.61
2021-01-07,Nuevo_Leon,0.0,4.8211,20.32,3.72
2021-01-08,Nuevo_Leon,0.0,4.9128,20.95,3.6
2021-01-09,Nuevo_Leon,3.05,2.5757,18.86,3.61
2021-01-10,Nuevo_Leon,0.33,4.1875,16.28,-0.06
2021-01-11,Nuevo_Leon,0.17,2.8133,11.3,-2.34
2021-01-12,Nuevo_Leon,0.0,3.0134,13.75,-2.33
2021-01-13,Nuevo_Leon,0.0,4.7671,17.29,-1.72
2021-01-14,Nuevo_Leon,0.0,5.0486,20.83,1.95
2021-01-15,Nuevo_Leon,0.0,5.0342,17.28,3.25
2021-01-16,Nuevo_Leon,0.0,4.7642,21.55,1.22
2021-01-17,Nuevo_Leon,0.0,5.083,20.02,5.05
2021-01-18,Nuevo_Leon,0.0,5.1482,25.55,2.33
2021-01-19,Nuevo_Leon,0.69,2.9957,24.21,8.63
2021-01-20,Nuevo_Leon,0.89,1.776,18.43,9.7
2021-01-21,Nuevo_Leon,0.04,3.1454,25.3,10.74
2021-01-22,Nuevo_Leon,0.0,4.9154,24.38,9.25
2021-01-23,Nuevo_Leon,0.0,4.5701,27.69,8.84
2021-01-24,Nuevo_Leon,0.0,4.566,28.37,10.91
2021-01-25,Nuevo_Leon,0.0,4.4167,26.01,11.24
2021-01-26,Nuevo_Leon,0.0,5.113,23.83,7.63
2021-01-27,Nuevo_Leon,0.0,4.9747,15.17,4.14
2021-01-28,Nuevo_Leon,0.0,4.7342,18.93,2.06
2021-01-29,Nuevo_Leon,0.0,4.8,26.11,5.8
2021-01-30,Nuevo_Leon,0.0,5.1137,27.59,10.8
2021-01-31,Nuevo_Leon,0.0,5.0868,22.2,6.77
2021-02-01,Nuevo_Leon,0.0,5.2073,18.88,3.15
2021-02-02,Nuevo_Leon,0.0,4.8473,23.24,5.14
2021-02-03,Nuevo_Leon,0.0,5.4689,26.68,10.78
2021-02-04,Nuevo_Leon,0.0,5.5236,29.63,10.74
2021-02-05,Nuevo_Leon,0.0,5.4926,24.07,8.71
2021-02-06,Nuevo_Leon,0.0,5.8159,22.46,7.02
2021-02-07,Nuevo_Leon,0.0,5.0419,25.96,4.4
2021-02-08,Nuevo_Leon,0.0,5.2582,27.22,9.56
2021-02-09,Nuevo_Leon,0.0,5.4854,27.09,7.82
2021-02-10,Nuevo_Leon,0.0,4.4369,28.3,9.19
2021-02-11,Nuevo_Leon,0.13,4.044,23.79,7.69
2021-02-12,Nuevo_Leon,1.05,3.2222,16.35,3.33
2021-02-13,Nuevo_Leon,0.4,3.2731,17.06,1.68
2021-02-14,Nuevo_Leon,0.5,4.1611,20.31,-1.2
2021-02-15,Nuevo_Leon,0.23,5.0534,14.68,-3.82
2021-02-16,Nuevo_Leon,0.06,5.8229,23.03,-0.38
2021-02-17,Nuevo_Leon,0.0,6.0288,22.73,4.75
2021-02-18,Nuevo_Leon,0.02,4.8442,16.97,-1.63
2021-02-19,Nuevo_Leon,0.01,6.2299,17.7,-2.03
2021-02-20,Nuevo_Leon,0.0,6.319,24.89,1.76
2021-02-21,Nuevo_Leon,0.0,6.2681,28.59,6.26
2021-02-22,Nuevo_Leon,0.0,5.6558,20.88,4.63
2021-02-23,Nuevo_Leon,0.0,5.7569,28.23,6.58
2021-02-24,Nuevo_Leon,0.0,5.773,28.81,12.72
2021-02-25,Nuevo_Leon,0.0,5.4766,28.61,12.44
2021-02-26,Nuevo_Leon,0.0,4.5823,29.89,10.66
2021-02-27,Nuevo_Leon,0.0,4.4047,28.88,13.23
2021-02-28,Nuevo_Leon,0.0,5.8795,29.84,12.46
2021-03-01,Nuevo_Leon,0.01,4.7297,23.94,4.01
2021-03-02,Nuevo_Leon,0.0,4.4544,21.66,3.58
2021-03-03,Nuevo_Leon,0.0,5.9424,26.17,7.23
2021-03-04,Nuevo_Leon,0.0,6.2033,29.96,10.44
2021-03-05,Nuevo_Leon,0.0,6.1872,23.44,8.94
2021-03-06,Nuevo_Leon,0.0,6.7565,20.61,3.9
2021-03-07,Nuevo_Leon,0.08,4.151,22.79,4.28
2021-03-08,Nuevo_Leon,0.05,5.095,24.8,6.25
2021-03-09,Nuevo_Leon,0.0,5.2099,28.38,9.05
2021-03-10,Nuevo_Leon,0.0,5.9801,31.11,11.21
2021-03-11,Nuevo_Leon,0.0,6.7543,31.02,10.62
2021-03-12,Nuevo_Leon,0.0,6.1778,30.53,11.45
2021-03-13,Nuevo_Leon,0.0,5.8351,32.08,11.87
2021-03-14,Nuevo_Leon,0.0,6.1706,28.46,11.2
2021-03-15,Nuevo_Leon,0.0,6.4939,27.75,9.45
2021-03-16,Nuevo_Leon,0.0,7.1813,31.44,9.32
2021-03-17,Nuevo_Leon,0.0,7.548,26.03,8.24
2021-03-18,Nuevo_Leon,0.0,7.2989,23.73,4.64
2021-03-19,Nuevo_Leon,0.0,7.1383,23.21,5.87
2021-03-20,Nuevo_Leon,0.0,7.0692,23.78,5.38
2021-03-21,Nuevo_Leon,0.0,6.8611,27.57,6.59
2021-03-22,Nuevo_Leon,0.0,6.5052,29.61,10.59
2021-03-23,Nuevo_Leon,0.0,6.4358,26.56,7.24
2021-03-24,Nuevo_Leon,0.0,6.4435,26.39,10.03
2021-03-25,Nuevo_Leon,0.0,7.3738,24.51,8.43
2021-03-26,Nuevo_Leon,0.0,7.5331,31.18,8.86
2021-03-27,Nuevo_Leon,0.0,6.7051,31.11,11.71
2021-03-28,Nuevo_Leon,0.21,3.2657,15.04,7.36
2021-03-29,Nuevo_Leon,0.0,5.6964,24.1,6.66
2021-03-30,Nuevo_Leon,0.0,7.2415,32.05,12.79
2021-03-31,Nuevo_Leon,1.77,5.8262,27.55,13.21
2021-04-01,Nuevo_Leon,0.56,3.138,12.84,7.99
2021-04-02,Nuevo_Leon,0.14,5.0599,25.25,6.92
2021-04-03,Nuevo_Leon,0.12,5.1367,28.19,9.99
2021-04-04,Nuevo_Leon,0.57,3.7716,26.75,10.3
2021-04-05,Nuevo_Leon,0.02,6.7109,27.77,9.72
2021-04-06,Nuevo_Leon,0.0,6.9458,31.24,12.4
2021-04-07,Nuevo_Leon,0.0,7.4218,30.77,14.93
2021-04-08,Nuevo_Leon,0.0,7.2439,32.52,13.15
2021-04-09,Nuevo_Leon,0.0,7.7568,33.82,15.62
2021-04-10,Nuevo_Leon,0.0,7.7858,31.0,13.96
2021-04-11,Nuevo_Leon,0.0,6.7498,32.09,12.73
2021-04-12,Nuevo_Leon,0.0,7.3615,33.0,14.02
2021-04-13,Nuevo_Leon,0.1,6.7658,32.24,13.06
2021-04-14,Nuevo_Leon,0.03,6.9881,33.93,13.46
2021-04-15,Nuevo_Leon,0.0,5.8771,34.44,14.96
2021-04-16,Nuevo_Leon,0.3,7.8298,34.03,14.63
2021-04-17,Nuevo_Leon,2.65,4.3488,26.41,9.7
2021-04-18,Nuevo_Leon,0.2,4.9793,23.48,6.84
2021-04-19,Nuevo_Leon,0.0,6.935,24.04,5.6
2021-04-20,Nuevo_Leon,0.02,7.939,25.53,8.77
2021-04-21,Nuevo_Leon,0.22,4.483,26.18,9.95
2021-04-22,Nuevo_Leon,0.03,6.2724,30.78,10.69
2021-04-23,Nuevo_Leon,0.0,7.4446,32.15,13.25
2021-04-24,Nuevo_Leon,0.0,8.3117,28.99,11.86
2021-04-25,Nuevo_Leon,0.0,7.6994,32.82,11.21
2021-04-26,Nuevo_Leon,0.07,4.1642,32.57,16.18
2021-04-27,Nuevo_Leon,0.0,4.6774,32.37,17.64
2021-04-28,Nuevo_Leon,0.0,7.4719,36.82,15.92
2021-04-29,Nuevo_Leon,0.37,7.0517,30.08,13.37
2021-04-30,Nuevo_Leon,10.26,3.0223,22.47,12.02
2021-05-01,Nuevo_Leon,0.27,6.4999,27.11,11.6
2021-05-02,Nuevo_Leon,0.0,8.3542,31.14,11.43
2021-05-03,Nuevo_Leon,0.0,8.353,33.27,15.7
2021-05-04,Nuevo_Leon,0.35,7.3925,27.06,14.55
2021-05-05,Nuevo_Leon,0.79,5.9318,27.81,14.13
2021-05-06,Nuevo_Leon,0.06,6.2136,28.01,14.24
2021-05-07,Nuevo_Leon,0.02,6.6086,28.27,14.93
2021-05-08,Nuevo_Leon,0.71,6.4526,31.49,14.82
2021-05-09,Nuevo_Leon,0.01,7.2953,32.88,18.33
2021-05-10,Nuevo_Leon,5.39,4.6322,31.89,17.07
2021-05-11,Nuevo_Leon,1.2,4.4618,30.6,16.87
2021-05-12,Nuevo_Leon,6.44,4.2312,21.6,14.13
2021-05-13,Nuevo_Leon,2.56,4.7693,24.15,13.71
2021-05-14,Nuevo_Leon,2.87,4.0241,24.57,13.79
2021-05-15,Nuevo_Leon,3.79,6.3907,27.95,13.92
2021-05-16,Nuevo_Leon,1.08,6.2083,27.95,16.21
2021-05-17,Nuevo_Leon,0.75,6.8873,33.24,14.33
2021-05-18,Nuevo_Leon,0.6,8.2709,31.33,14.15
2021-05-19,Nuevo_Leon,2.87,5.8274,25.65,12.17
2021-05-20,Nuevo_Leon,0.0,8.2354,29.93,11.23
2021-05-21,Nuevo_Leon,0.18,8.0832,30.29,12.96
2021-05-22,Nuevo_Leon,0.18,7.476,29.54,13.47
2021-05-23,Nuevo_Leon,0.26,6.5842,29.76,15.12
2021-05-24,Nuevo_Leon,0.36,6.0461,27.95,15.36
2021-05-25,Nuevo_Leon,0.84,5.5166,30.49,15.42
2021-05-26,Nuevo_Leon,0.05,6.5674,32.5,16.45
2021-05-27,Nuevo_Leon,0.0,6.7411,34.45,15.72
2021-05-28,Nuevo_Leon,0.53,6.851,33.68,17.76
2021-05-29,Nuevo_Leon,1.47,6.5861,30.94,17.57
2021-05-30,Nuevo_Leon,7.15,6.1087,30.52,16.18
2021-05-31,Nuevo_Leon,1.8,5.124,29.84,17.6
2021-06-01,Nuevo_Leon,5.03,4.9802,23.97,16.42
2021-06-02,Nuevo_Leon,4.93,5.4038,27.79,15.56
2021-06-03,Nuevo_Leon,9.84,4.7369,21.28,12.91
2021-06-04,Nuevo_Leon,0.62,6.2088,24.61,11.91
2021-06-05,Nuevo_Leon,0.0,7.254,28.29,11.87
2021-06-06,Nuevo_Leon,0.0,7.6572,34.28,14.83
2021-06-07,Nuevo_Leon,0.0,7.2521,35.6,16.87
2021-06-08,Nuevo_Leon,0.0,7.663,35.53,17.71
2021-06-09,Nuevo_Leon,0.0,8.0585,34.27,16.89
2021-06-10,Nuevo_Leon,0.03,8.1912,32.41,17.57
2021-06-11,Nuevo_Leon,0.0,8.3782,32.59,15.77
2021-06-12,Nuevo_Leon,0.0,6.2234,30.08,16.94
2021-06-13,Nuevo_Leon,0.19,7.3865,29.71,14.89
2021-06-14,Nuevo_Leon,0.02,7.9954,30.59,13.99
2021-06-15,Nuevo_Leon,0.78,7.2043,28.93,15.15
2021-06-16,Nuevo_Leon,10.33,7.374,27.33,15.26
2021-06-17,Nuevo_Leon,2.92,5.885,25.75,15.77
2021-06-18,Nuevo_Leon,0.28,8.2332,27.46,14.21
2021-06-19,Nuevo_Leon,0.09,5.5726,29.8,15.12
2021-06-20,Nuevo_Leon,1.41,4.7897,27.41,18.03
2021-06-21,Nuevo_Leon,5.38,7.5461,35.17,17.94
2021-06-22,Nuevo_Leon,25.32,3.7181,24.74,17.84
2021-06-23,Nuevo_Leon,7.17,5.6366,27.27,17.41
2021-06-24,Nuevo_Leon,3.05,5.4458,29.47,16.67
2021-06-25,Nuevo_Leon,0.71,7.315,32.2,15.52
2021-06-26,Nuevo_Leon,1.68,7.7112,32.44,14.62
2021-06-27,Nuevo_Leon,3.26,6.5378,29.88,16.11
2021-06-28,Nuevo_Leon,1.4,5.6988,22.99,16.26
2021-06-29,Nuevo_Leon,5.64,5.839,25.29,14.99
2021-06-30,Nuevo_Leon,9.41,4.5948,26.18,15.52
2021-07-01,Nuevo_Leon,2.11,6.4488,27.45,16.24
2021-07-02,Nuevo_Leon,0.59,7.3042,29.01,15.92
2021-07-03,Nuevo_Leon,0.34,6.907,28.79,16.28
2021-07-04,Nuevo_Leon,0.11,6.6504,27.3,17.09
2021-07-05,Nuevo_Leon,0.35,3.8604,23.36,18.42
2021-07-06,Nuevo_Leon,12.6,2.9911,23.22,17.24
2021-07-07,Nuevo_Leon,13.35,5.0309,23.48,16.82
2021-07-08,Nuevo_Leon,3.82,6.2585,25.61,16.54
2021-07-09,Nuevo_Leon,1.12,4.6594,24.6,16.76
2021-07-10,Nuevo_Leon,5.74,3.8206,25.47,16.88
2021-07-11,Nuevo_Leon,4.95,3.8378,25.52,15.97
2021-07-12,Nuevo_Leon,0.01,7.3224,28.83,14.63
2021-07-13,Nuevo_Leon,4.22,5.7312,23.68,14.29
2021-07-14,Nuevo_Leon,0.2,4.9498,25.13,15.13
2021-07-15,Nuevo_Leon,0.17,7.2161,29.22,13.76
2021-07-16,Nuevo_Leon,0.04,6.1546,29.35,15.79
2021-07-17,Nuevo_Leon,1.52,6.7471,28.17,15.57
2021-07-18,Nuevo_Leon,0.07,7.9466,28.96,14.99
2021-07-19,Nuevo_Leon,1.57,7.2379,30.22,15.83
2021-07-20,Nuevo_Leon,1.95,5.496,27.99,16.03
2021-07-21,Nuevo_Leon,8.09,2.8279,24.82,16.24
2021-07-22,Nuevo_Leon,1.78,6.0958,26.63,16.06
2021-07-23,Nuevo_Leon,0.18,7.9399,32.0,15.49
2021-07-24,Nuevo_Leon,0.04,8.1307,32.25,14.28
2021-07-25,Nuevo_Leon,0.0,8.0306,31.28,14.3
2021-07-26,Nuevo_Leon,0.2,7.8487,30.08,15.02
2021-07-27,Nuevo_Leon,0.35,7.2962,28.82,14.87
2021-07-28,Nuevo_Leon,9.29,5.771,25.85,16.06
2021-07-29,Nuevo_Leon,4.64,5.7079,23.95,15.8
2021-07-30,Nuevo_Leon,0.25,6.5918,27.92,15.55
2021-07-31,Nuevo_Leon,0.19,7.2206,28.87,15.79
2021-08-01,Nuevo_Leon,0.53,7.2154,30.74,15.74
2021-08-02,Nuevo_Leon,5.83,6.492,29.59,16.58
2021-08-03,Nuevo_Leon,6.74,4.0193,23.57,17.43
2021-08-04,Nuevo_Leon,2.26,5.1526,26.11,17.07
2021-08-05,Nuevo_Leon,5.99,4.9709,27.67,16.49
2021-08-06,Nuevo_Leon,1.87,4.9651,28.49,16.6
2021-08-07,Nuevo_Leon,0.0,7.3265,31.18,14.63
2021-08-08,Nuevo_Leon,0.47,7.7844,32.14,14.64
2021-08-09,Nuevo_Leon,0.01,7.6889,32.57,15.92
2021-08-10,Nuevo_Leon,0.78,7.6831,32.03,15.39
2021-08-11,Nuevo_Leon,3.9,7.6745,31.0,13.81
2021-08-12,Nuevo_Leon,4.0,7.0097,30.63,15.0
2021-08-13,Nuevo_Leon,0.72,7.2886,30.12,14.77
2021-08-14,Nuevo_Leon,4.23,6.7505,28.86,14.87
2021-08-15,Nuevo_Leon,2.3,6.2138,27.91,16.47
2021-08-16,Nuevo_Leon,8.19,6.1298,28.79,16.4
2021-08-17,Nuevo_Leon,0.96,5.8591,29.54,16.1
2021-08-18,Nuevo_Leon,5.13,6.2935,27.66,18.18
2021-08-19,Nuevo_Leon,0.02,7.147,32.03,17.06
2021-08-20,Nuevo_Leon,0.06,7.6805,30.9,15.37
2021-08-21,Nuevo_Leon,2.35,5.7523,25.72,16.3
2021-08-22,Nuevo_Leon,0.04,7.6877,28.06,14.89
2021-08-23,Nuevo_Leon,0.0,7.4904,29.22,14.14
2021-08-24,Nuevo_Leon,0.0,7.4866,29.47,14.95
2021-08-25,Nuevo_Leon,5.27,6.6766,27.91,15.66
2021-08-26,Nuevo_Leon,1.42,6.1714,25.57,15.38
2021-08-27,Nuevo_Leon,2.43,6.037,27.29,15.26
2021-08-28,Nuevo_Leon,0.0,6.4589,29.2,15.21
2021-08-29,Nuevo_Leon,0.28,4.7023,27.03,16.18
2021-08-30,Nuevo_Leon,3.9,5.3438,24.96,17.18
2021-08-31,Nuevo_Leon,1.67,5.7962,27.91,17.11
2021-09-01,Nuevo_Leon,3.6,6.6835,29.61,16.96
2021-09-02,Nuevo_Leon,2.57,6.6533,30.83,15.08
2021-09-03,Nuevo_Leon,1.21,5.2226,27.84,15.17
2021-09-04,Nuevo_Leon,0.01,6.0192,27.75,14.52
2021-09-05,Nuevo_Leon,0.83,5.9789,30.42,15.64
2021-09-06,Nuevo_Leon,0.04,6.006,30.29,16.13
2021-09-07,Nuevo_Leon,0.0,6.395,28.47,14.67
2021-09-08,Nuevo_Leon,0.35,5.4953,25.76,15.03
2021-09-09,Nuevo_Leon,0.0,7.0512,26.89,14.94
2021-09-10,Nuevo_Leon,0.11,7.0087,26.45,14.2
2021-09-11,Nuevo_Leon,0.31,5.8999,26.07,14.19
2021-09-12,Nuevo_Leon,0.13,6.0439,25.69,15.31
2021-09-13,Nuevo_Leon,0.08,5.2488,28.06,14.58
2021-09-14,Nuevo_Leon,0.41,5.5865,28.5,15.9
2021-09-15,Nuevo_Leon,0.71,5.0954,26.91,17.67
2021-09-16,Nuevo_Leon,3.13,4.1402,26.87,16.91
2021-09-17,Nuevo_Leon,0.39,6.4198,29.25,14.65
2021-09-18,Nuevo_Leon,0.13,6.667,28.36,14.69
2021-09-19,Nuevo_Leon,0.0,6.5194,29.66,13.42
2021-09-20,Nuevo_Leon,0.11,6.6295,31.81,14.99
2021-09-21,Nuevo_Leon,1.34,6.6175,28.48,17.1
2021-09-22,Nuevo_Leon,16.19,3.8328,21.22,12.18
2021-09-23,Nuevo_Leon,0.05,5.9652,26.4,11.09
2021-09-24,Nuevo_Leon,0.0,5.9846,26.99,12.44
2021-09-25,Nuevo_Leon,0.0,5.4994,24.57,12.56
2021-09-26,Nuevo_Leon,0.0,5.4547,27.62,11.9
2021-09-27,Nuevo_Leon,0.0,5.0498,27.49,14.18
2021-09-28,Nuevo_Leon,2.65,4.3231,25.73,15.76
2021-09-29,Nuevo_Leon,1.21,5.1835,26.85,16.2
2021-09-30,Nuevo_Leon,0.19,5.5913,27.67,16.9
2021-10-01,Nuevo_Leon,2.99,4.1122,25.24,15.33
2021-10-02,Nuevo_Leon,0.13,4.6675,27.2,15.97
2021-10-03,Nuevo_Leon,1.01,4.1774,25.45,13.84
2021-10-04,Nuevo_Leon,1.2,3.511,24.21,13.58
2021-10-05,Nuevo_Leon,0.08,4.938,23.14,12.9
2021-10-06,Nuevo_Leon,0.0,6.0706,26.61,11.67
2021-10-07,Nuevo_Leon,0.0,6.3982,26.37,12.17
2021-10-08,Nuevo_Leon,0.0,6.7783,28.05,9.28
2021-10-09,Nuevo_Leon,0.0,6.5729,32.32,10.39
2021-10-10,Nuevo_Leon,0.0,6.2208,33.96,15.41
2021-10-11,Nuevo_Leon,0.35,5.4079,30.65,15.84
2021-10-12,Nuevo_Leon,7.93,5.2774,29.83,17.16
2021-10-13,Nuevo_Leon,0.18,3.2218,29.13,16.68
2021-10-14,Nuevo_Leon,0.0,5.4211,28.79,15.25
2021-10-15,Nuevo_Leon,13.47,4.8122,27.07,16.17
2021-10-16,Nuevo_Leon,12.69,2.7247,18.65,9.18
2021-10-17,Nuevo_Leon,0.89,5.279,18.76,10.75
2021-10-18,Nuevo_Leon,0.02,5.5951,26.25,11.09
2021-10-19,Nuevo_Leon,0.03,4.8569,28.13,12.65
2021-10-20,Nuevo_Leon,0.01,4.4246,27.07,14.01
2021-10-21,Nuevo_Leon,0.0,4.1328,26.96,12.35
2021-10-22,Nuevo_Leon,4.0,3.9936,22.04,14.34
2021-10-23,Nuevo_Leon,0.15,5.0782,27.29,12.91
2021-10-24,Nuevo_Leon,0.0,5.5834,29.67,12.89
2021-10-25,Nuevo_Leon,0.0,4.5343,28.61,15.37
2021-10-26,Nuevo_Leon,2.3,4.5216,28.03,14.54
2021-10-27,Nuevo_Leon,0.0,5.7566,25.74,14.08
2021-10-28,Nuevo_Leon,0.0,6.0355,24.11,9.49
2021-10-29,Nuevo_Leon,0.0,5.9354,22.73,8.11
2021-10-30,Nuevo_Leon,0.0,5.8066,26.15,6.9
2021-10-31,Nuevo_Leon,0.0,5.4115,26.94,11.03
2021-11-01,Nuevo_Leon,0.0,4.7993,27.22,10.68
2021-11-02,Nuevo_Leon,0.0,5.1888,27.34,11.24
2021-11-03,Nuevo_Leon,4.4,3.3554,25.82,11.67
2021-11-04,Nuevo_Leon,5.57,3.2364,18.32,8.38
2021-11-05,Nuevo_Leon,0.18,4.3138,20.98,5.89
2021-11-06,Nuevo_Leon,0.02,4.9368,22.44,7.02
2021-11-07,Nuevo_Leon,0.0,5.1662,24.49,6.94
2021-11-08,Nuevo_Leon,0.0,4.9637,25.43,8.45
2021-11-09,Nuevo_Leon,0.0,4.35,25.62,9.35
2021-11-10,Nuevo_Leon,0.0,5.0594,27.25,12.12
2021-11-11,Nuevo_Leon,0.01,4.9865,23.33,12.28
2021-11-12,Nuevo_Leon,0.24,4.7026,24.42,11.65
2021-11-13,Nuevo_Leon,7.52,2.9806,18.54,10.39
